Class::Test,Lexer:69, Lexer:90, Lexer:111, Lexer:121, Lexer:124, Lexer:136, Lexer:140, Lexer:149, Lexer:159, Lexer:166, Lexer:170, Lexer:174, Lexer:178, Lexer:182, 
CSVParserTest::testGetLine , 1 , 0 , 0 , 0.5 , 1 , 0.5 , 0.5 , 0.5 , 0.5 , 1 , 1 , 0.5 , 1 , 0.5 
CSVParserTest::testGetRecords , 1 , 0 , 0 , 0.5 , 1 , 0.5 , 0.5 , 0.5 , 0.5 , 1 , 1 , 0.5 , 1 , 0.5 
CSVParserTest::testExcelFormat1 , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 1 , 0.5 
CSVParserTest::testExcelFormat2 , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVParserTest::testEndOfFileBehaviourExcel , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 1 , 0.5 
CSVParserTest::testEndOfFileBehaviorCSV , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 1 , 1 , 1 , 0.5 , 1 , 0.5 
CSVParserTest::testEmptyLineBehaviourExcel , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 1 , 0.5 
CSVParserTest::testEmptyLineBehaviourCSV , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 1 , 1 , 1 , 0.5 , 1 , 0.5 
CSVParserTest::testEmptyFile , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0 , 1 , 0.5 , 0 , 0 , 0 
CSVParserTest::testCSV57 , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0 , 1 , 0.5 , 0 , 0 , 0 
CSVParserTest::testBackslashEscapingOld , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
CSVParserTest::testBackslashEscaping , 1 , 0.5 , 0.5 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 1 , 1 , 0.5 
CSVParserTest::testBackslashEscaping2 , 1 , 0.5 , 0.5 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 1 , 0.5 , 0.5 
CSVParserTest::testDefaultFormat , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 1 , 1 
CSVParserTest::testCarriageReturnLineFeedEndings , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVParserTest::testCarriageReturnEndings , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVParserTest::testLineFeedEndings , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVParserTest::testIgnoreEmptyLines , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 1 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVParserTest::testForEach , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVParserTest::testRoundtrip , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVParserTest::testIterator , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVParserTest::testHeader , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVParserTest::testHeaderComment , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 1 
CSVParserTest::testProvidedHeader , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVParserTest::testMappedButNotSetAsOutlook2007ContactExport , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVParserTest::testGetHeaderMap , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVParserTest::testGetLineNumberWithLF , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 0.5 , 0.5 , 0.5 
CSVParserTest::testGetLineNumberWithCRLF , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 0.5 , 0.5 , 0.5 
CSVParserTest::testGetLineNumberWithCR , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 0.5 , 0.5 , 0.5 
CSVParserTest::testGetRecordNumberWithLF , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 0.5 , 0.5 , 0.5 
CSVParserTest::testGetRecordWithMultiiLineValues , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 1 , 0.5 
CSVParserTest::testGetRecordNumberWithCRLF , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 0.5 , 0.5 , 0.5 
CSVParserTest::testGetRecordNumberWithCR , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 0.5 , 0.5 , 0.5 
CSVLexerTest::testSurroundingSpacesAreDeleted , 1 , 0 , 0 , 0.5 , 1 , 0.5 , 0.5 , 1 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVLexerTest::testSurroundingTabsAreDeleted , 1 , 0 , 0 , 0.5 , 1 , 0.5 , 0.5 , 1 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVLexerTest::testIgnoreEmptyLines , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVLexerTest::testComments , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 1 
CSVLexerTest::testCommentsAndEmptyLines , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 1 
CSVLexerTest::testBackslashWithoutEscaping , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVLexerTest::testBackslashWithEscaping , 1 , 0.5 , 0.5 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 1 , 0.5 , 0.5 
CSVLexerTest::testNextToken4 , 1 , 0 , 0 , 0.5 , 0.5 , 0.5 , 0.5 , 0.5 , 0.5 , 1 , 1 , 0.5 , 1 , 0.5 
CSVLexerTest::testNextToken5 , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 1 , 0.5 , 1 , 0.5 
CSVLexerTest::testNextToken6 , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 0.5 , 1 , 0.5 , 1 , 0.5 
CSVLexerTest::testDelimiterIsWhitespace , 1 , 0 , 0 , 0.5 , 1 , 0.5 , 0.5 , 1 , 0.5 , 1 , 1 , 0.5 , 0.5 , 0.5 
CSVLexerTest::testEscapedCR , 1 , 0.5 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 1 , 0.5 , 0.5 
CSVLexerTest::testEscapedLF , 1 , 0.5 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 1 , 0.5 , 0.5 
CSVLexerTest::testEscapedTab , 1 , 0.5 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 1 , 0.5 , 0.5 
CSVLexerTest::testEscapeBackspace , 1 , 0.5 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 1 , 0.5 , 0.5 
CSVLexerTest::testEscapeFF , 1 , 0.5 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 1 , 0.5 , 0.5 
CSVLexerTest::testEscapedMySqlNullValue , 1 , 0.5 , 0.5 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 1 , 0.5 , 0.5 
CSVLexerTest::testEscapedCharacter , 1 , 0.5 , 0.5 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 1 , 0.5 , 0.5 
CSVLexerTest::testEscapedControlCharacter , 1 , 0.5 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 1 , 0.5 , 0.5 
CSVLexerTest::testEscapedControlCharacter2 , 1 , 0.5 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 1 , 0.5 , 0.5 
CSVLexerTest::testEscapingAtEOF , 1 , 0.5 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 0.5 , 0.5 , 1 , 0.5 , 0.5 
Lexer_ESTest::test00 , 1 , 0.5 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0.5 , 0 
Lexer_ESTest::test01 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Lexer_ESTest::test02 , 1 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Lexer_ESTest::test03 , 1 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Lexer_ESTest::test04 , 1 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Lexer_ESTest::test05 , 1 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Lexer_ESTest::test06 , 1 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Lexer_ESTest::test07 , 1 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Lexer_ESTest::test08 , 1 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Lexer_ESTest::test09 , 1 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Lexer_ESTest::test10 , 1 , 0.5 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.5 , 0 , 0 , 0 
Lexer_ESTest::test11 , 0.5 , 0.5 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0.5 , 1 
Lexer_ESTest::test12 , 1 , 0 , 0 , 0.5 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Lexer_ESTest::test13 , 1 , 0 , 0 , 0.5 , 0.5 , 0.5 , 0.5 , 0.5 , 0.5 , 1 , 0.5 , 0.5 , 0.5 , 0.5 
Lexer_ESTest::test14 , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 0.5 , 0 , 0 , 0 , 0 
Lexer_ESTest::test15 , 1 , 0.5 , 0.5 , 0 , 0 , 0.5 , 0.5 , 0.5 , 0.5 , 0.5 , 1 , 0.5 , 0.5 , 0 
Lexer_ESTest::test16 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 
Lexer_ESTest::test17 , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 0.5 , 0.5 , 0 , 0 , 0.5 
Lexer_ESTest::test18 , 1 , 0 , 0 , 0 , 0 , 0.5 , 0.5 , 0 , 0.5 , 1 , 0.5 , 0.5 , 0.5 , 0.5 
